timestamp,factory_id,temperature,vibration,pressure,humidity,energy_consumption,state
2026-09-15 11:13:38.408027,F2,67.32,0.424,3.29,47.59,5.57,normal
2026-09-15 11:13:39.408027,F2,69.91,0.535,2.92,43.86,5.91,normal
2026-09-15 11:13:40.408027,F2,61.47,0.297,3.87,42.72,9.5,normal
2026-09-15 11:13:41.408027,F2,57.69,0.503,3.74,53.73,7.05,normal
2026-09-15 11:13:42.408027,F2,60.95,0.469,2.53,43.31,5.92,normal
2026-09-15 11:13:43.408027,F2,73.02,0.324,3.93,52.82,6.44,normal
2026-09-15 11:13:44.408027,F2,63.76,0.291,3.28,44.31,7.44,normal
2026-09-15 11:13:45.408027,F2,58.22,0.496,3.32,37.3,6.16,normal
2026-09-15 11:13:46.408027,F2,61.88,0.454,3.42,48.02,7.37,normal
2026-09-15 11:13:47.408027,F2,57.17,0.293,2.59,49.38,6.74,normal
2026-09-15 11:13:48.408027,F2,58.5,0.293,3.68,44.54,7.97,normal
2026-09-15 11:13:49.408027,F2,66.94,0.372,3.22,39.4,8.22,normal
2026-09-15 11:13:50.408027,F2,63.71,0.397,2.91,49.32,6.05,normal
2026-09-15 11:13:51.408027,F2,75.5,0.212,3.5,47.87,7.22,normal
2026-09-15 11:13:52.408027,F2,63.4,0.461,4.02,45.74,7.14,normal
2026-09-15 11:13:53.408027,F2,59.43,0.43,3.44,39.01,8.31,normal
2026-09-15 11:13:54.408027,F2,75.64,0.292,4.06,45.44,7.47,normal
2026-09-15 11:13:55.408027,F2,69.58,0.504,2.94,37.53,5.73,normal
2026-09-15 11:13:56.408027,F2,64.85,0.517,3.52,37.66,7.75,normal
2026-09-15 11:13:57.408027,F2,67.52,0.493,3.23,46.25,7.67,normal
2026-09-15 11:13:58.408027,F2,66.9,0.36,3.73,44.07,7.42,normal
2026-09-15 11:13:59.408027,F2,57.03,0.444,3.86,49.73,6.63,normal
2026-09-15 11:14:00.408027,F2,67.71,0.29,3.5,42.94,5.5,normal
2026-09-15 11:14:01.408027,F2,65.89,0.44,4.05,50.51,6.94,normal
2026-09-15 11:14:02.408027,F2,61.64,0.158,3.4,49.62,7.53,normal
2026-09-15 11:14:03.408027,F2,58.68,0.4,3.88,48.2,6.33,normal
2026-09-15 11:14:04.408027,F2,58.82,0.451,3.49,38.26,7.22,normal
2026-09-15 11:14:05.408027,F2,76.81,0.584,4.33,51.84,6.62,normal
2026-09-15 11:14:06.408027,F2,55.43,0.341,3.92,41.66,7.32,normal
2026-09-15 11:14:07.408027,F2,75.34,0.447,3.62,38.59,6.86,normal
2026-09-15 11:14:08.408027,F2,72.24,0.548,3.44,47.0,7.65,normal
2026-09-15 11:14:09.408027,F2,60.36,0.315,2.99,51.91,8.33,normal
2026-09-15 11:14:10.408027,F2,51.08,0.351,3.77,50.32,6.67,normal
2026-09-15 11:14:11.408027,F2,70.37,0.432,3.62,43.79,8.66,normal
2026-09-15 11:14:12.408027,F2,65.35,0.283,3.15,54.22,6.45,normal
2026-09-15 11:14:13.408027,F2,64.26,0.396,3.67,46.0,8.2,normal
2026-09-15 11:14:14.408027,F2,57.7,0.411,3.22,37.07,8.68,normal
2026-09-15 11:14:15.408027,F2,61.57,0.329,2.85,44.69,6.79,normal
2026-09-15 11:14:16.408027,F2,67.64,0.498,3.53,42.52,7.66,normal
2026-09-15 11:14:17.408027,F2,71.93,0.103,3.39,35.34,9.6,normal
2026-09-15 11:14:18.408027,F2,54.56,0.625,3.92,40.87,8.23,normal
2026-09-15 11:14:19.408027,F2,73.77,0.444,3.57,50.15,6.87,normal
2026-09-15 11:14:20.408027,F2,63.64,0.356,4.48,48.07,7.01,normal
2026-09-15 11:14:21.408027,F2,73.04,0.422,2.77,43.44,5.73,normal
2026-09-15 11:14:22.408027,F2,71.29,0.431,3.4,38.7,8.44,normal
2026-09-15 11:14:23.408027,F2,58.44,0.421,4.16,43.24,6.69,normal
2026-09-15 11:14:24.408027,F2,69.96,0.287,2.81,38.82,6.61,normal
2026-09-15 11:14:25.408027,F2,64.53,0.385,4.09,46.71,5.47,normal
2026-09-15 11:14:26.408027,F2,67.69,0.412,2.98,49.55,5.89,normal
2026-09-15 11:14:27.408027,F2,68.42,0.423,2.94,36.29,7.11,normal
2026-09-15 11:14:28.408027,F2,68.69,0.504,3.29,42.77,7.61,normal
2026-09-15 11:14:29.408027,F2,62.86,0.524,3.21,53.61,7.53,normal
2026-09-15 11:14:30.408027,F2,61.51,0.54,3.0,43.46,4.96,normal
2026-09-15 11:14:31.408027,F2,57.83,0.485,3.34,55.97,6.34,normal
2026-09-15 11:14:32.408027,F2,54.05,0.297,3.62,37.9,7.42,normal
2026-09-15 11:14:33.408027,F2,62.11,0.446,3.31,39.03,4.64,normal
2026-09-15 11:14:34.408027,F2,59.82,0.376,2.74,39.76,7.7,normal
2026-09-15 11:14:35.408027,F2,72.54,0.35,2.99,46.67,7.42,normal
2026-09-15 11:14:36.408027,F2,57.43,0.646,3.18,41.07,6.28,normal
2026-09-15 11:14:37.408027,F2,63.96,0.697,3.94,46.05,7.97,normal
2026-09-15 11:14:38.408027,F2,60.28,0.431,3.57,43.66,7.82,normal
2026-09-15 11:14:39.408027,F2,55.88,0.516,3.09,55.56,7.08,normal
2026-09-15 11:14:40.408027,F2,68.63,0.732,3.64,47.05,7.41,normal
2026-09-15 11:14:41.408027,F2,68.07,0.437,3.29,43.38,5.77,normal
2026-09-15 11:14:42.408027,F2,67.11,0.269,3.11,39.99,6.85,normal
2026-09-15 11:14:43.408027,F2,64.58,0.517,3.21,54.41,6.45,normal
2026-09-15 11:14:44.408027,F2,57.75,0.449,3.99,48.65,7.1,normal
2026-09-15 11:14:45.408027,F2,63.73,0.405,3.71,49.35,8.13,normal
2026-09-15 11:14:46.408027,F2,63.86,0.531,3.28,41.95,7.2,normal
2026-09-15 11:14:47.408027,F2,70.04,0.397,3.21,42.58,4.87,normal
2026-09-15 11:14:48.408027,F2,69.05,0.299,3.35,46.54,6.89,normal
2026-09-15 11:14:49.408027,F2,64.58,0.402,2.82,44.68,6.81,normal
2026-09-15 11:14:50.408027,F2,68.83,0.353,3.65,42.79,6.62,normal
2026-09-15 11:14:51.408027,F2,69.99,0.475,4.1,41.63,7.8,normal
2026-09-15 11:14:52.408027,F2,67.73,0.485,3.03,46.5,6.88,normal
2026-09-15 11:14:53.408027,F2,62.6,0.508,3.36,27.88,6.45,normal
2026-09-15 11:14:54.408027,F2,69.16,0.316,3.87,48.69,6.18,normal
2026-09-15 11:14:55.408027,F2,56.91,0.287,4.13,44.9,7.42,normal
2026-09-15 11:14:56.408027,F2,65.66,0.324,4.28,49.88,5.25,normal
2026-09-15 11:14:57.408027,F2,67.37,0.284,3.44,40.62,6.35,normal
2026-09-15 11:14:58.408027,F2,69.25,0.398,2.96,40.29,8.09,normal
2026-09-15 11:14:59.408027,F2,59.52,0.421,3.14,45.57,7.95,normal
2026-09-15 11:15:00.408027,F2,55.12,0.29,2.58,41.2,8.08,normal
2026-09-15 11:15:01.408027,F2,62.6,0.382,3.94,48.91,6.87,normal
2026-09-15 11:15:02.408027,F2,66.49,0.414,3.72,51.65,5.59,normal
2026-09-15 11:15:03.408027,F2,66.08,0.423,3.27,46.12,6.63,normal
2026-09-15 11:15:04.408027,F2,68.75,0.562,3.89,44.38,5.38,normal
2026-09-15 11:15:05.408027,F2,66.98,0.266,3.71,46.44,7.79,normal
2026-09-15 11:15:06.408027,F2,69.91,0.476,2.8,45.3,8.2,normal
2026-09-15 11:15:07.408027,F2,58.91,0.455,3.67,46.03,7.88,normal
2026-09-15 11:15:08.408027,F2,66.38,0.428,3.37,50.79,6.7,normal
2026-09-15 11:15:09.408027,F2,64.06,0.499,2.75,47.95,8.0,normal
2026-09-15 11:15:10.408027,F2,58.44,0.29,3.0,46.6,7.32,normal
2026-09-15 11:15:11.408027,F2,70.64,0.416,3.16,39.93,6.48,normal
2026-09-15 11:15:12.408027,F2,68.91,0.623,4.23,41.09,7.58,normal
2026-09-15 11:15:13.408027,F2,64.04,0.242,3.28,50.25,7.28,normal
2026-09-15 11:15:14.408027,F2,67.48,0.436,3.86,42.53,7.7,normal
2026-09-15 11:15:15.408027,F2,61.0,0.24,3.27,52.98,6.23,normal
2026-09-15 11:15:16.408027,F2,57.51,0.343,2.76,50.78,8.21,normal
2026-09-15 11:15:17.408027,F2,59.12,0.498,3.01,45.83,7.59,normal
2026-09-15 11:15:18.408027,F2,62.5,0.517,4.33,41.29,5.94,normal
2026-09-15 11:15:19.408027,F2,62.43,0.479,3.13,36.92,7.31,normal
2026-09-15 11:15:20.408027,F2,66.69,0.384,3.74,47.45,7.68,normal
2026-09-15 11:15:21.408027,F2,67.63,0.563,3.03,48.56,5.96,normal
2026-09-15 11:15:22.408027,F2,66.76,0.292,3.62,46.01,7.48,normal
2026-09-15 11:15:23.408027,F2,60.02,0.324,3.58,44.87,6.38,normal
2026-09-15 11:15:24.408027,F2,60.28,0.297,3.17,44.9,7.07,normal
2026-09-15 11:15:25.408027,F2,65.09,0.352,4.33,34.07,5.78,normal
2026-09-15 11:15:26.408027,F2,62.82,0.397,3.97,42.61,6.45,normal
2026-09-15 11:15:27.408027,F2,50.77,0.417,3.48,40.71,7.48,normal
2026-09-15 11:15:28.408027,F2,70.76,0.34,3.32,39.24,6.92,normal
2026-09-15 11:15:29.408027,F2,62.03,0.539,3.78,50.32,7.38,normal
2026-09-15 11:15:30.408027,F2,60.58,0.431,4.27,47.99,7.11,normal
2026-09-15 11:15:31.408027,F2,72.47,0.157,3.4,46.41,9.42,normal
2026-09-15 11:15:32.408027,F2,67.25,0.612,3.64,36.46,6.42,normal
2026-09-15 11:15:33.408027,F2,60.38,0.391,3.21,36.74,7.34,normal
2026-09-15 11:15:34.408027,F2,62.21,0.536,2.96,42.55,7.0,normal
2026-09-15 11:15:35.408027,F2,89.41,1.572,7.85,45.58,9.43,failure
2026-09-15 11:15:36.408027,F2,61.26,0.414,3.34,48.24,6.65,normal
2026-09-15 11:15:37.408027,F2,62.85,0.21,3.52,40.66,8.53,normal
2026-09-15 11:15:38.408027,F2,68.27,0.441,2.45,37.59,6.77,normal
2026-09-15 11:15:39.408027,F2,65.89,0.674,2.9,50.81,7.21,normal
2026-09-15 11:15:40.408027,F2,70.63,0.52,3.34,40.91,7.21,normal
2026-09-15 11:15:41.408027,F2,62.89,0.389,3.25,44.36,6.56,normal
2026-09-15 11:15:42.408027,F2,77.0,0.411,3.17,40.41,5.36,normal
2026-09-15 11:15:43.408027,F2,55.67,0.032,3.55,40.12,4.37,normal
2026-09-15 11:15:44.408027,F2,64.97,0.386,2.99,47.95,8.14,normal
2026-09-15 11:15:45.408027,F2,75.64,0.629,3.54,36.88,7.25,normal
2026-09-15 11:15:46.408027,F2,76.99,0.295,4.13,48.99,7.82,normal
2026-09-15 11:15:47.408027,F2,76.97,0.401,3.07,49.54,5.85,normal
2026-09-15 11:15:48.408027,F2,67.49,0.14,2.89,45.11,7.43,normal
2026-09-15 11:15:49.408027,F2,57.4,0.394,3.86,41.58,5.89,normal
2026-09-15 11:15:50.408027,F2,69.86,0.471,4.01,41.03,7.61,normal
2026-09-15 11:15:51.408027,F2,62.11,0.374,3.08,49.7,7.32,normal
2026-09-15 11:15:52.408027,F2,64.2,0.199,3.43,46.09,8.49,normal
2026-09-15 11:15:53.408027,F2,70.71,0.245,3.46,47.02,8.68,normal
2026-09-15 11:15:54.408027,F2,61.5,0.253,3.3,38.54,8.24,normal
2026-09-15 11:15:55.408027,F2,57.3,0.445,3.56,44.98,7.56,normal
2026-09-15 11:15:56.408027,F2,65.06,0.406,3.66,40.13,5.77,normal
2026-09-15 11:15:57.408027,F2,69.48,0.308,4.25,32.73,6.18,normal
2026-09-15 11:15:58.408027,F2,57.3,0.615,3.2,46.6,8.35,normal
2026-09-15 11:15:59.408027,F2,68.91,0.745,3.05,48.16,4.45,normal
2026-09-15 11:16:00.408027,F2,56.95,0.43,3.48,46.88,6.11,normal
2026-09-15 11:16:01.408027,F2,59.75,0.397,4.46,39.64,7.79,normal
2026-09-15 11:16:02.408027,F2,68.34,0.356,3.38,39.21,5.77,normal
2026-09-15 11:16:03.408027,F2,65.66,0.621,3.98,50.22,8.0,normal
2026-09-15 11:16:04.408027,F2,63.75,0.363,3.47,42.57,7.14,normal
2026-09-15 11:16:05.408027,F2,63.27,0.477,3.72,47.5,6.06,normal
2026-09-15 11:16:06.408027,F2,68.72,0.257,3.24,41.01,6.86,normal
2026-09-15 11:16:07.408027,F2,65.6,0.599,3.81,45.32,7.75,normal
2026-09-15 11:16:08.408027,F2,67.47,0.536,3.98,34.0,6.97,normal
2026-09-15 11:16:09.408027,F2,63.04,0.29,3.63,55.68,7.83,normal
2026-09-15 11:16:10.408027,F2,76.36,0.637,3.04,47.2,7.23,normal
2026-09-15 11:16:11.408027,F2,62.84,0.253,4.05,46.32,6.85,normal
2026-09-15 11:16:12.408027,F2,91.43,1.857,7.3,55.43,9.09,failure
2026-09-15 11:16:13.408027,F2,60.65,0.353,4.03,50.59,6.83,normal
2026-09-15 11:16:14.408027,F2,64.91,0.435,3.82,46.92,6.21,normal
2026-09-15 11:16:15.408027,F2,67.31,0.205,3.56,45.24,9.61,normal
2026-09-15 11:16:16.408027,F2,66.18,0.433,3.46,49.72,6.16,normal
2026-09-15 11:16:17.408027,F2,91.97,1.69,5.71,47.04,8.11,failure
2026-09-15 11:16:18.408027,F2,99.04,1.699,4.77,60.25,11.49,failure
2026-09-15 11:16:19.408027,F2,62.54,0.389,3.39,54.99,8.64,normal
2026-09-15 11:16:20.408027,F2,59.71,0.337,3.69,47.58,6.84,normal
2026-09-15 11:16:21.408027,F2,59.05,0.312,3.36,42.03,6.02,normal
2026-09-15 11:16:22.408027,F2,61.12,0.477,3.49,40.73,6.82,normal
2026-09-15 11:16:23.408027,F2,69.85,0.451,3.48,49.03,7.05,normal
2026-09-15 11:16:24.408027,F2,61.73,0.456,3.83,42.94,5.77,normal
2026-09-15 11:16:25.408027,F2,68.06,0.349,2.21,42.18,6.2,normal
2026-09-15 11:16:26.408027,F2,92.55,1.947,7.15,58.17,9.33,failure
2026-09-15 11:16:27.408027,F2,85.69,1.372,6.35,56.27,12.88,failure
2026-09-15 11:16:28.408027,F2,61.16,0.439,3.5,42.82,7.67,normal
2026-09-15 11:16:29.408027,F2,63.55,0.464,3.94,49.45,6.57,normal
2026-09-15 11:16:30.408027,F2,65.86,0.369,3.63,51.96,7.31,normal
2026-09-15 11:16:31.408027,F2,64.8,0.431,3.58,41.76,7.04,normal
2026-09-15 11:16:32.408027,F2,60.97,0.437,3.3,45.0,5.96,normal
2026-09-15 11:16:33.408027,F2,65.15,0.425,3.51,49.37,5.19,normal
2026-09-15 11:16:34.408027,F2,64.17,0.453,3.57,42.18,6.27,normal
2026-09-15 11:16:35.408027,F2,60.21,0.493,2.79,42.51,7.36,normal
2026-09-15 11:16:36.408027,F2,65.23,0.32,3.67,43.76,8.4,normal
2026-09-15 11:16:37.408027,F2,68.93,0.441,3.23,53.1,6.01,normal
2026-09-15 11:16:38.408027,F2,67.99,0.324,3.71,45.01,5.82,normal
2026-09-15 11:16:39.408027,F2,68.31,0.381,3.42,52.02,6.0,normal
2026-09-15 11:16:40.408027,F2,66.35,0.554,3.19,41.82,7.39,normal
2026-09-15 11:16:41.408027,F2,62.91,0.266,3.47,44.35,6.65,normal
2026-09-15 11:16:42.408027,F2,67.7,0.545,3.17,44.11,6.89,normal
2026-09-15 11:16:43.408027,F2,64.66,0.339,3.17,48.26,7.32,normal
2026-09-15 11:16:44.408027,F2,51.93,0.595,3.3,40.6,6.4,normal
2026-09-15 11:16:45.408027,F2,65.86,0.388,3.84,52.1,6.96,normal
2026-09-15 11:16:46.408027,F2,60.76,0.454,2.86,50.58,6.25,normal
2026-09-15 11:16:47.408027,F2,66.29,0.423,3.34,43.37,7.54,normal
2026-09-15 11:16:48.408027,F2,58.28,0.258,3.92,47.18,7.6,normal
2026-09-15 11:16:49.408027,F2,62.74,0.567,3.6,47.56,7.1,normal
2026-09-15 11:16:50.408027,F2,73.21,0.308,2.99,42.87,9.38,normal
2026-09-15 11:16:51.408027,F2,56.68,0.428,3.66,44.17,7.68,normal
2026-09-15 11:16:52.408027,F2,65.85,0.42,3.82,45.63,8.13,normal
2026-09-15 11:16:53.408027,F2,67.2,0.463,4.16,48.76,7.7,normal
2026-09-15 11:16:54.408027,F2,59.01,0.563,3.42,47.22,7.39,normal
2026-09-15 11:16:55.408027,F2,55.27,0.292,3.83,41.86,6.7,normal
2026-09-15 11:16:56.408027,F2,62.09,0.255,2.54,46.17,7.79,normal
2026-09-15 11:16:57.408027,F2,65.95,0.409,3.78,35.93,5.75,normal
2026-09-15 11:16:58.408027,F2,69.29,0.105,4.36,41.55,7.79,normal
2026-09-15 11:16:59.408027,F2,60.57,0.467,3.07,41.93,6.98,normal
2026-09-15 11:17:00.408027,F2,56.97,0.198,3.83,43.79,6.9,normal
2026-09-15 11:17:01.408027,F2,92.8,1.731,7.85,44.36,12.49,failure
2026-09-15 11:17:02.408027,F2,58.62,0.303,4.05,47.27,8.95,normal
2026-09-15 11:17:03.408027,F2,56.72,0.275,3.55,49.82,6.13,normal
2026-09-15 11:17:04.408027,F2,63.59,0.344,3.0,38.96,7.14,normal
2026-09-15 11:17:05.408027,F2,58.94,0.284,3.99,37.35,7.1,normal
2026-09-15 11:17:06.408027,F2,56.59,0.597,3.46,48.66,7.62,normal
2026-09-15 11:17:07.408027,F2,60.12,0.262,3.91,49.87,7.95,normal
2026-09-15 11:17:08.408027,F2,92.58,1.886,5.07,49.75,11.61,failure
2026-09-15 11:17:09.408027,F2,75.21,0.328,3.61,36.09,7.4,normal
2026-09-15 11:17:10.408027,F2,69.82,0.633,3.07,39.01,6.71,normal
2026-09-15 11:17:11.408027,F2,64.65,0.197,3.72,39.05,7.13,normal
2026-09-15 11:17:12.408027,F2,54.31,0.595,3.23,50.44,5.74,normal
2026-09-15 11:17:13.408027,F2,74.54,0.274,3.21,53.67,6.21,normal
2026-09-15 11:17:14.408027,F2,87.03,1.049,5.18,50.76,9.8,failure
2026-09-15 11:17:15.408027,F2,68.2,0.387,3.54,36.78,6.85,normal
2026-09-15 11:17:16.408027,F2,97.01,1.657,5.77,56.34,8.29,failure
2026-09-15 11:17:17.408027,F2,56.95,0.224,3.5,47.92,6.55,normal
2026-09-15 11:17:18.408027,F2,53.75,0.1,3.89,42.43,7.45,normal
2026-09-15 11:17:19.408027,F2,58.95,0.474,3.46,53.26,8.13,normal
2026-09-15 11:17:20.408027,F2,63.03,0.375,2.48,55.19,7.18,normal
2026-09-15 11:17:21.408027,F2,66.06,0.327,2.79,50.15,8.14,normal
2026-09-15 11:17:22.408027,F2,62.01,0.2,3.75,40.88,6.18,normal
2026-09-15 11:17:23.408027,F2,70.43,0.457,2.81,47.29,6.84,normal
2026-09-15 11:17:24.408027,F2,64.88,0.298,3.66,47.51,5.8,normal
2026-09-15 11:17:25.408027,F2,65.19,0.57,4.28,53.92,9.1,normal
2026-09-15 11:17:26.408027,F2,74.28,0.272,3.44,41.87,6.24,normal
2026-09-15 11:17:27.408027,F2,78.34,1.823,7.92,50.64,8.57,failure
2026-09-15 11:17:28.408027,F2,59.69,0.459,3.88,43.09,6.66,normal
2026-09-15 11:17:29.408027,F2,66.71,0.562,3.01,44.42,8.57,normal
2026-09-15 11:17:30.408027,F2,61.88,0.523,4.3,42.66,6.93,normal
2026-09-15 11:17:31.408027,F2,62.77,0.506,3.84,47.3,5.67,normal
2026-09-15 11:17:32.408027,F2,70.86,0.424,3.76,40.62,6.66,normal
2026-09-15 11:17:33.408027,F2,64.49,0.461,3.64,35.5,6.14,normal
2026-09-15 11:17:34.408027,F2,62.32,0.251,2.66,38.5,9.15,normal
2026-09-15 11:17:35.408027,F2,56.65,0.265,2.7,43.62,8.02,normal
2026-09-15 11:17:36.408027,F2,71.36,0.251,3.25,50.14,6.56,normal
2026-09-15 11:17:37.408027,F2,96.34,1.43,5.58,52.75,11.59,failure
2026-09-15 11:17:38.408027,F2,62.52,0.473,3.36,39.31,6.88,normal
2026-09-15 11:17:39.408027,F2,60.33,0.342,3.23,43.34,6.75,normal
2026-09-15 11:17:40.408027,F2,64.92,0.288,3.85,44.8,4.86,normal
2026-09-15 11:17:41.408027,F2,69.66,0.18,2.74,55.4,6.88,normal
2026-09-15 11:17:42.408027,F2,65.86,0.346,3.42,48.79,6.3,normal
2026-09-15 11:17:43.408027,F2,62.57,0.106,2.81,43.66,7.95,normal
2026-09-15 11:17:44.408027,F2,63.82,0.512,4.34,43.49,7.56,normal
2026-09-15 11:17:45.408027,F2,61.07,0.428,3.82,31.0,7.13,normal
2026-09-15 11:17:46.408027,F2,50.99,0.438,3.48,40.63,6.18,normal
2026-09-15 11:17:47.408027,F2,65.24,0.492,3.17,42.54,7.2,normal
2026-09-15 11:17:48.408027,F2,62.88,0.104,3.68,55.83,4.86,normal
2026-09-15 11:17:49.408027,F2,67.0,0.338,3.97,49.22,7.35,normal
2026-09-15 11:17:50.408027,F2,66.07,0.347,2.93,41.14,5.97,normal
2026-09-15 11:17:51.408027,F2,54.99,0.273,3.09,35.86,7.44,normal
2026-09-15 11:17:52.408027,F2,61.57,0.515,3.65,44.35,5.67,normal
2026-09-15 11:17:53.408027,F2,65.31,0.624,3.24,56.04,8.08,normal
2026-09-15 11:17:54.408027,F2,64.51,0.353,4.08,46.42,6.22,normal
2026-09-15 11:17:55.408027,F2,95.43,2.121,4.36,54.56,9.67,failure
2026-09-15 11:17:56.408027,F2,59.59,0.354,3.7,46.02,8.18,normal
2026-09-15 11:17:57.408027,F2,60.86,0.475,3.82,53.73,6.13,normal
2026-09-15 11:17:58.408027,F2,66.29,0.356,4.16,43.05,7.31,normal
2026-09-15 11:17:59.408027,F2,59.16,0.384,3.57,45.45,7.54,normal
2026-09-15 11:18:00.408027,F2,67.65,0.499,3.29,45.96,7.41,normal
2026-09-15 11:18:01.408027,F2,84.5,1.538,6.69,49.5,11.92,failure
2026-09-15 11:18:02.408027,F2,66.03,0.425,3.6,43.69,6.58,normal
2026-09-15 11:18:03.408027,F2,61.94,0.421,3.27,47.45,6.03,normal
2026-09-15 11:18:04.408027,F2,70.48,0.689,2.84,52.45,5.45,normal
2026-09-15 11:18:05.408027,F2,60.96,0.444,3.91,47.36,6.61,normal
2026-09-15 11:18:06.408027,F2,65.53,0.223,4.19,48.42,8.02,normal
2026-09-15 11:18:07.408027,F2,65.05,0.506,3.7,51.6,6.03,normal
2026-09-15 11:18:08.408027,F2,63.3,0.416,2.85,51.11,5.0,normal
2026-09-15 11:18:09.408027,F2,63.56,0.446,3.64,41.65,7.33,normal
2026-09-15 11:18:10.408027,F2,56.75,0.219,2.92,48.47,7.43,normal
2026-09-15 11:18:11.408027,F2,63.85,0.276,2.9,38.42,4.32,normal
2026-09-15 11:18:12.408027,F2,68.41,0.179,3.15,46.51,7.55,normal
2026-09-15 11:18:13.408027,F2,66.59,0.205,3.62,43.29,6.23,normal
2026-09-15 11:18:14.408027,F2,66.36,0.456,3.83,54.42,6.71,normal
2026-09-15 11:18:15.408027,F2,60.76,0.107,3.99,41.39,9.07,normal
2026-09-15 11:18:16.408027,F2,66.88,0.5,2.92,43.3,8.11,normal
2026-09-15 11:18:17.408027,F2,61.65,0.354,3.38,41.82,7.21,normal
2026-09-15 11:18:18.408027,F2,69.14,0.353,4.43,48.21,7.82,normal
2026-09-15 11:18:19.408027,F2,63.27,0.442,4.17,36.53,7.72,normal
2026-09-15 11:18:20.408027,F2,66.44,0.445,3.53,43.76,7.15,normal
2026-09-15 11:18:21.408027,F2,68.35,0.628,3.13,44.4,6.72,normal
2026-09-15 11:18:22.408027,F2,73.53,0.339,3.42,42.07,5.3,normal
2026-09-15 11:18:23.408027,F2,69.13,0.5,3.49,34.4,7.59,normal
2026-09-15 11:18:24.408027,F2,64.04,0.55,3.49,47.95,7.83,normal
2026-09-15 11:18:25.408027,F2,68.3,0.46,3.37,39.16,8.98,normal
2026-09-15 11:18:26.408027,F2,85.66,1.096,4.32,47.38,14.33,failure
2026-09-15 11:18:27.408027,F2,65.71,0.235,3.66,49.08,7.13,normal
2026-09-15 11:18:28.408027,F2,73.71,0.384,2.37,43.97,7.54,normal
2026-09-15 11:18:29.408027,F2,58.94,0.385,3.18,44.25,7.13,normal
2026-09-15 11:18:30.408027,F2,101.1,1.845,6.16,42.12,9.93,failure
2026-09-15 11:18:31.408027,F2,57.77,0.34,3.17,50.77,6.98,normal
2026-09-15 11:18:32.408027,F2,68.41,0.374,3.27,47.16,7.49,normal
2026-09-15 11:18:33.408027,F2,63.42,0.357,3.77,38.55,6.76,normal
2026-09-15 11:18:34.408027,F2,65.16,0.374,3.08,33.94,6.81,normal
2026-09-15 11:18:35.408027,F2,62.7,0.48,3.48,46.2,7.92,normal
2026-09-15 11:18:36.408027,F2,65.75,0.567,3.23,44.09,7.11,normal
2026-09-15 11:18:37.408027,F2,71.15,0.184,2.98,49.23,7.22,normal
2026-09-15 11:18:38.408027,F2,64.44,0.2,3.59,42.06,7.18,normal
2026-09-15 11:18:39.408027,F2,66.23,0.324,3.76,47.87,7.34,normal
2026-09-15 11:18:40.408027,F2,66.01,0.37,3.41,33.8,7.16,normal
2026-09-15 11:18:41.408027,F2,70.63,0.393,3.88,40.5,5.75,normal
2026-09-15 11:18:42.408027,F2,62.67,0.427,3.55,32.15,7.63,normal
2026-09-15 11:18:43.408027,F2,63.79,0.506,3.2,44.41,6.37,normal
2026-09-15 11:18:44.408027,F2,59.37,0.373,2.35,44.55,6.45,normal
2026-09-15 11:18:45.408027,F2,64.45,0.32,3.07,47.73,6.62,normal
2026-09-15 11:18:46.408027,F2,62.24,0.279,3.02,44.55,5.76,normal
2026-09-15 11:18:47.408027,F2,66.3,0.14,3.07,40.35,6.65,normal
2026-09-15 11:18:48.408027,F2,81.83,0.976,7.53,52.28,11.37,failure
2026-09-15 11:18:49.408027,F2,61.63,0.402,4.27,47.49,5.25,normal
2026-09-15 11:18:50.408027,F2,58.64,0.494,3.25,39.3,8.66,normal
2026-09-15 11:18:51.408027,F2,53.05,0.149,2.8,45.75,7.96,normal
2026-09-15 11:18:52.408027,F2,66.05,0.328,4.23,48.05,5.95,normal
2026-09-15 11:18:53.408027,F2,69.89,0.397,2.8,52.87,7.88,normal
2026-09-15 11:18:54.408027,F2,68.86,0.488,3.64,42.12,5.35,normal
2026-09-15 11:18:55.408027,F2,73.1,0.368,3.33,34.36,7.33,normal
2026-09-15 11:18:56.408027,F2,57.48,0.517,3.95,37.17,7.44,normal
2026-09-15 11:18:57.408027,F2,62.46,0.308,3.64,36.21,8.08,normal
2026-09-15 11:18:58.408027,F2,66.78,0.358,3.32,47.53,6.95,normal
2026-09-15 11:18:59.408027,F2,68.61,0.447,3.04,46.22,6.95,normal
2026-09-15 11:19:00.408027,F2,64.03,0.326,3.44,46.36,5.68,normal
2026-09-15 11:19:01.408027,F2,62.18,0.323,3.55,41.77,7.38,normal
2026-09-15 11:19:02.408027,F2,61.13,0.394,3.42,51.38,7.35,normal
2026-09-15 11:19:03.408027,F2,70.68,0.299,2.76,45.99,7.02,normal
2026-09-15 11:19:04.408027,F2,62.47,0.284,4.42,52.73,7.11,normal
2026-09-15 11:19:05.408027,F2,71.1,0.424,3.14,47.2,8.26,normal
2026-09-15 11:19:06.408027,F2,60.12,0.534,3.81,44.76,6.44,normal
2026-09-15 11:19:07.408027,F2,70.36,0.412,3.33,41.53,6.45,normal
2026-09-15 11:19:08.408027,F2,73.91,0.286,3.13,52.74,7.43,normal
2026-09-15 11:19:09.408027,F2,60.58,0.149,3.21,38.08,7.11,normal
